0.42482728	-1.9910605
5.975162	-0.79883426
4.6665993	6.698167
3.167665	-0.8106105
7.784256	3.9403849
3.1710155	-0.34107587
5.4773173	-0.8664303
5.0987396	-2.6694891
-0.14474812	-9.544235
3.2645264	0.43085992
2.316281	2.5617692
1.9596664	0.668376
7.0395265	-2.4576874
4.7074265	-0.270918
3.8922272	-1.9715984
8.482998	-4.4727015
4.8769765	-3.531545
6.2835326	-1.4151001
5.8440804	1.0345577
16.041348	-6.7005
3.7431188	-2.0116918
5.451197	-0.073315375
1.8016875	2.4384956
2.9185197	1.0606318
5.2329435	-1.6205517
2.5458012	1.1110147
2.3260677	1.0860025
3.5563776	-3.335331
4.3346963	2.466841
7.4586	-0.07515662
6.687158	5.2588205
5.7886324	3.451395
2.7698834	-0.17422266
-0.16535436	-4.0852814
4.4630914	2.3674605
10.835353	4.8927994
0.35609254	-3.2514231
3.9011855	4.3735766
5.036414	1.7190125
10.045312	2.9951897
5.130998	1.702956
4.319056	-2.2007282
10.611537	4.235471
4.3573246	0.79321957
3.178391	-2.1309786
9.882159	7.167249
3.4427016	-1.651744
8.7541065	7.1643043
5.1457577	-3.703983
10.091775	6.9062653
8.586145	5.953891
8.896406	6.797075
6.841321	-2.8837488
6.4855895	-2.7642264
13.935041	-6.0701222
2.7783682	-0.3489503
6.5122523	-1.6218193
2.6835077	-0.26046443
13.818785	5.7415695
2.8635402	0.27338973
-0.11707803	-2.0333066
6.05111	-3.263947
3.5265956	0.38006452
7.2781725	-0.19315952
5.7809286	4.4977593
7.251487	-1.4534723
3.6724665	-2.016754
1.1617432	-2.73346
11.588969	-1.9409931
3.417624	-1.709692
3.3240783	-2.2627094
4.953807	-3.0817742
6.9370394	-0.038989607
9.945784	6.806494
9.881684	5.8376403
2.4935918	-1.4381104
3.6679354	-2.0390036
5.0509	-1.220456
3.4999294	-2.4498003
3.7113452	-0.16394825
9.670931	-3.3507512
2.8181455	0.28950286
-0.047130007	-2.0636826
9.710116	0.5238185
9.707373	0.5214095
4.879632	-2.5997863
3.9349039	-1.862774
9.218842	7.3663306
10.172039	6.8415227
0.9245829	-1.2714615
17.078299	6.961042
9.862386	-2.6503668
11.872372	2.2385387
9.757548	-2.509798
10.065427	6.2179413
4.1580834	-4.0206265
-1.395058	0.5961186
3.487598	-1.2189937
3.1806033	-0.7880733
6.7542624	-0.49226445
7.4191313	-0.027389456
6.232506	-3.9072444
3.9557803	-1.9023012
5.702296	-0.07895745
3.1332355	-1.6770595
11.922772	-1.8608378
8.922807	-6.1943645
9.645728	-2.4023707
-1.4055812	0.4937694
-3.3235245	9.034083
3.9119596	-10.75427
4.814152	-2.9392915
4.554555	-2.0026608
0.39498302	-3.4180586
2.965661	-3.252287
6.9574933	-3.1001976
5.826748	-1.7856468
3.2648015	6.3233924
1.0594026	-1.251009
3.6215532	1.7077408
3.6512232	1.7774254
5.6178083	0.058989856
6.910223	-11.829041
-0.22680353	-2.2185879
7.6072903	-3.3011737
6.5307145	4.1286373
3.489041	1.3037009
10.499903	-6.074911
1.9952629	-4.135305
8.848546	-2.439364
9.149468	3.1616378
4.819555	1.6574665
0.053389516	-3.4378026
3.4297576	-1.3892486
6.1174684	4.5848646
2.0383224	0.7817992
7.1093807	3.175393
4.900554	-0.94475013
6.3889184	-1.2971929
4.6176786	9.751412
1.8106039	-9.937624
9.8072195	6.7024093
-1.8741136	0.49772614
0.4495407	0.98793125
9.992376	-2.572534
3.4020674	-2.0900474
3.3970935	-2.0198455
9.052951	-3.4288719
5.0345025	-1.2208798
9.84425	6.726995
3.0529175	-1.484221
4.1699467	0.9545106
7.8605103	-3.9488728
-2.1480305	-2.9325948
7.153614	-4.411137
6.3100743	3.6231704
6.577434	5.189836
5.446542	7.0809507
11.914135	-1.7081487
5.4453745	-1.0792806
3.3194494	0.9156238
2.1982756	1.9675455
14.038044	2.8105237
4.073314	-1.8967115
1.2911978	1.2512157
-8.432789	-0.5485028
3.7782378	0.8217057
4.322696	-3.5007164
2.5575702	-1.4103134
7.0164804	-0.017283307
8.375734	6.9105253
8.410484	6.899949
8.368697	6.8861713
7.972674	2.9418774
9.790692	6.025459
16.601192	0.39429358
2.0006087	-0.98271465
2.0089421	-1.0112696
3.7445602	-0.26059476
10.476307	4.413375
8.456543	4.31965
6.908596	-2.580656
7.2353907	-3.2526498
4.7339015	-3.1174738
6.574464	5.4539967
6.3198495	-1.2158765
4.3631544	-0.9194953
0.058639366	1.3322302
7.780345	-3.219439
1.5099298	1.3452297
4.316819	-2.104787
2.0327718	-4.099487
1.6211501	1.2875786
2.6748357	-0.87946737
3.7150123	1.3009961
3.591169	-3.127288
5.078402	-1.1104741
3.4734333	1.3355966
2.506909	-1.4421088
3.620597	0.83567566
9.866287	6.985934
8.9205265	-6.1922255
8.818741	-2.1882486
4.5484414	-2.4711926
8.398406	-4.508042
6.1286864	0.69920707
3.6448927	-1.7418041
3.6998613	-2.1404388
4.128579	-2.4780245
0.23913443	5.8168526
-3.7860975	0.4015807
4.2647324	0.857471
3.4574406	-3.02474
3.5093331	-1.4139903
4.4946895	-2.3234823
1.2597792	-4.4406176
4.9048023	-3.209722
