10.625766	-0.90190846
4.398905	-2.5647578
6.9113255	1.0465357
7.3402615	-2.7144
4.034187	6.4068427
7.262678	-2.338499
4.9437485	-2.8862493
3.9845216	-1.6550038
13.973316	6.5527
7.453291	-3.5447292
7.735634	-5.2423325
8.46035	-1.8066952
5.297365	0.67105097
6.5351143	1.2410315
6.2912145	-2.4916687
0.9680136	10.1320095
4.4814916	-1.0651925
4.5880256	-1.7911654
5.482285	-5.071927
16.501663	8.241299
6.353196	-2.5659304
4.8455696	-3.4471226
15.409118	1.6890159
8.310845	-4.162708
5.315754	-2.6679392
8.693173	-3.854349
8.999446	-3.4592056
6.120168	-1.7644997
8.270371	-4.437934
2.8865676	-2.4898572
5.0134926	6.288764
10.144583	1.4383368
7.8391495	-2.7787206
4.4289427	3.9627383
8.731025	-4.884541
10.7026615	1.355567
11.224066	1.0217427
1.848985	-1.1780326
5.045934	-6.4462643
7.9086175	3.4300814
1.605007	5.4117885
5.598278	-4.2462263
5.0878468	-1.8573076
5.954642	-2.5705335
2.2896173	6.709512
6.625016	-3.8573651
6.392474	-3.0290852
5.0154014	0.47431886
5.849617	3.0872931
6.459569	-2.2094026
5.9192243	2.8821344
3.3358953	-0.86163616
6.0472164	3.1952748
6.3916845	4.3967357
6.270863	2.7375183
3.9384797	-3.9990637
4.1621842	-3.8885608
10.51316	9.964167
7.6584177	-2.636528
4.2359376	-1.515773
7.5557046	-2.8126295
1.6126015	8.735525
6.931389	-3.741102
10.985871	-0.6826054
2.394194	-2.267007
9.37944	1.6463276
3.1123405	-2.4975147
9.094075	3.0682366
3.9087665	-1.2729995
6.3655944	-2.6112902
11.330033	-1.1283393
1.8802053	0.03962148
8.249564	-1.4050759
6.5205474	-2.3012037
3.5020506	-1.3017449
3.1267128	-2.753751
5.7626705	2.8686354
5.9200673	3.8469882
7.306238	-1.9977831
6.9829507	-1.5691686
6.470729	-2.6111073
5.202186	-3.314394
6.3903904	-2.0836542
6.977301	-3.1675487
9.320072	-1.1306818
9.881702	4.8786135
6.8976645	-3.6788194
11.000956	-0.67849976
1.7177955	4.546609
1.9300678	2.3810303
1.9267219	2.3777845
3.1499043	-1.4381572
7.2096734	-2.4435804
6.2822123	3.6238954
5.5944567	2.9759033
10.769359	-1.5289482
9.628823	7.123926
1.8811166	-1.1899499
1.6575578	-1.0191759
13.483659	-4.4611974
1.7953182	-0.9005374
3.4570005	0.48430642
5.9512625	-3.3391118
8.40213	4.686459
6.5959544	-2.4148498
7.2237134	-2.853707
3.5163183	-2.655284
2.8665512	-2.5463254
11.939797	4.381085
6.229025	-2.5853426
5.1836534	-3.4264848
6.788297	-2.5419862
0.73305285	3.4558265
9.704617	-1.1643605
1.7630318	-1.0465521
12.9953165	-0.4879137
8.521181	4.8499584
-7.0026307	-1.2861686
-6.431145	-1.1348592
3.6469383	-1.3322707
5.612006	-2.5298243
4.098721	-1.2282797
11.055672	1.3098813
0.98784786	-3.7768755
6.3682284	-1.4719827
3.71105	-4.2791204
4.276452	-2.8093922
2.6466067	-4.4811363
9.651344	-2.0028083
8.89707	-3.1919076
8.926994	-3.2005212
5.152837	-3.9781585
2.3202791	-11.885095
11.096004	-0.41538718
3.4187548	-4.029998
9.096612	3.7921057
7.467978	-4.252282
9.187221	3.6127052
9.886327	-3.7778084
5.4960437	6.8752427
2.143894	-1.928875
2.836238	6.470923
9.260866	-1.0597259
11.355205	1.4182845
6.6750393	-2.3450034
9.154435	3.294603
9.486936	-2.963603
7.816291	1.1663557
8.08138	5.1253133
4.994946	-3.8014028
4.128889	-2.6406515
13.047216	2.369715
-2.0414932	-11.134788
5.852765	3.5557928
8.685835	4.383129
-0.51635116	-3.6197805
1.6555133	-0.99353015
6.799665	-2.8860297
6.8920465	-2.8727546
1.4259202	-1.8537945
11.155494	1.4329369
5.2096725	-3.133815
0.9883536	-2.1420822
7.2829194	-1.6566659
5.75025	3.2239988
6.9529653	-2.4805198
6.86707	-4.219844
3.3682294	-4.7377687
15.691585	-0.8522343
1.9108185	-3.1058948
8.74283	2.8923097
5.1113057	6.4126315
-3.9234927	0.08800947
1.8123269	0.11143834
4.8315578	-2.8927047
7.5823307	-4.108936
8.5381565	-4.342056
-5.197304	-1.9389526
5.912528	-2.7376823
8.822019	-1.4314694
-9.413225	3.870586
11.320172	1.5841908
7.101999	-3.9870217
5.0605364	-1.4558023
7.108492	-3.0330591
3.0735042	-2.7967403
9.221839	7.1897984
9.211834	7.180211
9.222742	7.1894927
1.2029537	13.275734
5.272132	3.1989448
19.742214	1.3063264
8.683695	-1.752823
8.684869	-1.7230135
7.7135363	-2.71038
3.9731178	2.4002087
3.8709753	6.0448914
3.8167617	-3.7595057
3.212393	-4.2466273
4.2146144	-1.2499986
5.1440024	6.3568225
4.4206834	-1.776757
6.0348988	-1.9433316
0.8686974	8.528882
2.6645312	6.7573447
3.3950696	-3.6427863
8.92179	-1.4988964
8.146169	-3.900503
6.325844	-2.511674
5.503726	6.880816
8.506421	-1.8727361
7.4359393	-2.852427
8.664686	-3.5953133
5.9616885	-1.6104022
5.181713	-2.854525
7.4804444	-4.174019
7.328838	-2.0326114
7.3035398	-3.9699154
5.8110723	3.1356378
9.676468	-1.1654296
2.4585013	-2.4025836
5.071772	-1.8905985
0.99893904	10.129755
7.475905	-3.6278806
6.4127665	-2.7411268
-2.3271356	-1.370342
6.4747663	-2.6872613
6.116445	-2.2475228
4.392462	-6.6515136
7.031736	-9.308275
6.759553	-4.114458
6.220362	-1.6187193
6.693185	-2.4305599
